Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Carcinosarcoma,10/50,1.2457611177150924E-7,1.6340882161278437E-6,0,0,11.21551724137931,178.30820696347106,ALK;CCND1;CDKN2A;KIT;ERBB2;HMGA2;BRCA1;VIM;MKI67;MET
Nephritis,17/162,1.3227926854330068E-7,1.731749644321262E-6,0,0,5.3169513374154045,84.21173875888726,CDKN2A;CAV1;IL18;GATA3;PTGS2;FGF2;ESR1;FLI1;AGT;GADD45G;TGFBR2;C3;CXCL10;CCND2;CXCR2;CCL2;MET
Nodule,15/126,1.383209383289781E-7,1.8073218323296047E-6,0,0,6.1106222501571335,96.50926870993302,RET;FANCA;MITF;PTGS2;RUNX2;AQP1;AURKA;COL1A1;BMP2;VCAN;KRT19;MDK;KIT;ERG;VIM
Encephalitis,16/144,1.4012905920731745E-7,1.8273917701676582E-6,0,0,5.660547785547785,89.32741768973487,EGR1;CNTNAP2;STAT1;SH2D1A;IL18;CXCR4;ENO2;PTGS2;FGF2;GFAP;VTN;CXCL10;IL6;CCL2;PPARG;TIMP1
Non-alcoholic Fatty Liver Disease,25/334,1.4075950153003538E-7,1.8320558377436388E-6,0,0,3.7074279550007705,58.48917334410256,YAP1;LAMA1;IRS2;FGF1;TERT;ALDH2;CXCR2;LEPR;S1PR1;CCL2;CD36;APOB;PPARGC1A;TCF7L2;JUN;CAV1;FOS;AGT;COL1A1;IL6;TXNIP;PPARG;TEK;PPARA;EZH2
Cerebral arterial aneurysm,12/78,1.4613456904094044E-7,1.8946713623145867E-6,0,0,8.183497795507034,128.79792718685482,ACTA2;VCAN;COL3A1;IL6;COL1A2;CDKN2A;STAT1;CCL2;PKD2;PTGS2;AGT;TGFBR2
Pulmonary Edema,12/78,1.4613456904094044E-7,1.8946713623145867E-6,0,0,8.183497795507034,128.79792718685482,FGF7;IL6;VWF;EPAS1;PECAM1;CCL2;ADRB2;TEK;SGK1;PTGS2;KLF4;AQP1
Graves Disease,25/335,1.4902810924648108E-7,1.928463933910148E-6,0,0,3.6952764976958523,58.086534964683835,RET;CXCR4;ADRB1;GATA3;ADRB2;C4B;C4A;SOCS3;CTLA4;BAK1;VAV3;ANXA3;CDKN2A;GAD1;SH2D1A;PLA2G2A;IL18;TAP1;SSTR2;ESR1;CXCL10;IL6;LTA;PPARG;CALR
Cystadenoma,10/51,1.5191173457308778E-7,1.9619984796016493E-6,0,0,10.941407345107933,171.77972526192062,FGF7;PARP1;DUSP1;CDKN2A;SIX2;ERBB2;RARB;BRCA1;MKI67;EZH2
"Hepatitis, Chronic",18/183,1.5237261937697207E-7,1.9641737269400083E-6,0,0,4.9538002980625935,77.75949055872991,CR1;CDKN2A;STAT1;HGF;IL18;TAP1;MKI67;PTGS2;AGT;ACTA2;SOCS3;CXCL10;IL6;KRT19;PAEP;CCL2;CALR;MET
Curvature of spine,28/408,1.536089542817891E-7,1.976317503748076E-6,0,0,3.3882367789978542,53.15755797708379,RET;CTNND2;BRCA2;RPS6KA3;SIX3;NDN;TNNI2;DMD;SOX5;PLK4;TPM3;GAD1;FANCA;LIFR;KIF22;RUNX2;GFAP;TGFBR2;COL1A1;COL3A1;COL1A2;COL2A1;RAD51;BIN1;FANCD2;PRKD1;FGFR3;EZH2
Osteogenesis Imperfecta,19/204,1.6356326114501745E-7,2.100364936615559E-6,0,0,4.669838852937445,72.97121013995591,STAT5B;BLM;BGN;PAX3;CXCR4;LIFR;KIF22;ESR1;RUNX2;DCN;COL1A1;RPS6KA3;ACAN;COL3A1;COL1A2;COL2A1;DMD;BMPR1B;FGFR3
TARSAL-CARPAL COALITION SYNDROME,17/165,1.7280715582062227E-7,2.2148336994108765E-6,0,0,5.208370169234655,81.09999842113398,ANXA1;CDKN2A;PTGS2;FGF2;ESR1;IL6;CCND1;TERT;FEZ1;STMN1;ERBB2;E2F1;PRTN3;FGFR3;CEP55;EZH2;CDKN3
Hepatic methionine adenosyltransferase deficiency,11/65,1.7756870440840242E-7,2.2715265120130106E-6,0,0,9.153055128861581,142.27424900054035,ALK;NRP1;CDKN2A;HGF;CAV1;ERBB2;CXCR4;TIMP1;PTGS2;KLF4;MET
Invasive Lobular Breast Carcinoma,10/52,1.84381279953275E-7,2.3497242431996106E-6,0,0,10.680350301039956,165.6122891894846,CCND2;CCND1;KIT;ERBB2;CTLA4;BRCA1;TIMP1;GATA3;PTGS2;ESR1
Lymphocytic infiltration,10/52,1.84381279953275E-7,2.3497242431996106E-6,0,0,10.680350301039956,165.6122891894846,CXCL10;IL6;CXCL12;CCND1;ERBB2;LTA;CTLA4;CXCR4;BRCA1;ESR1
Luminal B Breast Carcinoma,12/80,1.947356658036192E-7,2.476978658214217E-6,0,0,7.941991577231354,122.71665779832767,MUC1;MELK;CCND1;CFL1;ERBB2;SIX1;CCL2;BRCA1;GATA3;BRCA2;UTRN;ESR1
Idiopathic pulmonary hypertension,13/96,2.076149767410476E-7,2.625879818818975E-6,0,0,7.059794734493529,108.63316011495564,STAT5A;STAT5B;CAV1;PDGFA;FGF2;DCN;TGFBR2;BMP2;IL6;CCL2;PPARG;BMPR1B;PPARGC1A
Steroid Sulfatase Deficiency Disease,13/96,2.076149767410476E-7,2.625879818818975E-6,0,0,7.059794734493529,108.63316011495564,PARP1;EPAS1;CDKN2A;BRCA1;MKI67;BMP2;KIT;ERBB2;KDR;PECAM1;CCL2;VIM;EZR
Werner Syndrome,13/96,2.076149767410476E-7,2.625879818818975E-6,0,0,7.059794734493529,108.63316011495564,FEN1;BLM;PARP1;CDKN2A;BRCA1;DCN;HOXA10;RIMS2;RPS6KA3;COL3A1;RAD51;FANCD2;TIMP1
High grade serous carcinoma,8/30,2.147995073001941E-7,2.711641900428766E-6,0,0,16.253796546702723,249.55365299172894,PARP1;CDKN2A;STMN1;HMGA2;BRCA1;BRCA2;ESR1;PAX2
"Adenocarcinoma, Clear Cell",14/113,2.1929059106510118E-7,2.747678376106753E-6,0,0,6.383650894091729,97.87967707156515,BARD1;MAML2;INHBA;SLC2A4;BRCA2;PTGS2;IL6;VCAN;MUC1;TERT;ERBB2;SDC1;CTLA4;MET
"Diabetes Mellitus, Experimental",14/113,2.1929059106510118E-7,2.747678376106753E-6,0,0,6.383650894091729,97.87967707156515,CAV1;IRS2;PRKCA;SLC2A4;PTGS2;ADRA1A;AGT;IL6;LEPR;PPARG;TIMP1;PPARA;PPARGC1A;ATF3
Alloxan Diabetes,14/113,2.1929059106510118E-7,2.747678376106753E-6,0,0,6.383650894091729,97.87967707156515,CAV1;IRS2;PRKCA;SLC2A4;PTGS2;ADRA1A;AGT;IL6;LEPR;PPARG;TIMP1;PPARA;PPARGC1A;ATF3
Streptozotocin Diabetes,14/113,2.1929059106510118E-7,2.747678376106753E-6,0,0,6.383650894091729,97.87967707156515,CAV1;IRS2;PRKCA;SLC2A4;PTGS2;ADRA1A;AGT;IL6;LEPR;PPARG;TIMP1;PPARA;PPARGC1A;ATF3
Tumor-Associated Vasculature,10/53,2.2279062642777135E-7,2.7863349107800976E-6,0,0,10.431435445068164,159.77864513735543,IL6;CXCL12;SERPINC1;KDR;PECAM1;FGF2;SELE;ATF3;FLI1;AQP1
Insulin Resistance,12/81,2.240589550286473E-7,2.7969887397256417E-6,0,0,7.826488603273421,119.83415814678675,C3;NR4A1;CAV1;LEPR;HMGA1;IRS2;PPARG;SLC2A4;CD36;FOS;ADRB2;PPARA
"Neoplasms, Intracranial",13/97,2.3496272722961073E-7,2.9222401408778993E-6,0,0,6.97539131393298,106.47124957968354,ALK;YAP1;CDKN2A;HGF;PLAUR;ESR1;TGFBR2;MELK;CCND1;MDK;KDR;LEPR;CCL2
Ovarian Serous Adenocarcinoma,13/97,2.3496272722961073E-7,2.9222401408778993E-6,0,0,6.97539131393298,106.47124957968354,ALK;HMGA2;BRCA1;BRCA2;PTGS2;PAX2;AURKA;TERT;CALR;TK1;TEK;BUB1;SKAP1
Ductal Carcinoma,20/230,2.378118051487146E-7,2.9522071781492924E-6,0,0,4.335014005602241,66.116706834008,STAT5A;CA12;CISH;CDKN2A;SIAH2;CAV1;HMGA1;BRCA1;BRCA2;PTGS2;KLF4;FGF2;ESR1;RPS6KA3;MUC1;CCND1;ERBB2;PECAM1;NEK2;S100A4
Gestational Diabetes,11/67,2.4495044910373975E-7,3.0245264487849613E-6,0,0,8.825255102040817,134.33988554382842,TCF7L2;IL6;CDKN2A;ELF5;KDR;LEPR;TXNIP;CCL2;PPARG;FGF2;MET
"Carcinoma, Endometrioid",14/114,2.449884437371976E-7,3.0245264487849613E-6,0,0,6.319489559164733,96.19561635193679,CDKN2A;LAMC1;ENO2;ESR1;AQP1;AURKA;IL6;TERT;WT1;KIT;ERBB2;CTLA4;S100A4;EZR
Intracranial Aneurysm,14/114,2.449884437371976E-7,3.0245264487849613E-6,0,0,6.319489559164733,96.19561635193679,FBN2;CDKN2A;STAT1;PKD2;FGF2;AGT;TGFBR2;ACTA2;IL6;VCAN;COL3A1;COL1A2;CCL2;TIMP1
Salivary Gland Neoplasms,12/82,2.5725265382679483E-7,3.1701079322949613E-6,0,0,7.714285714285714,117.05045512741447,VCAN;CCND1;HGF;KRT15;ERBB2;FANCA;HOMER3;PPARG;KRT5;PRKD1;PTGS2;AQP1
"Alzheimer Disease, Late Onset",21/253,2.6016145560297094E-7,3.2000812011530275E-6,0,0,4.125152488614184,62.54541111602713,EGR1;CR1;LRP1;IL18;GZMB;SLC2A4;ESR1;GFAP;PYY;IL6;ALDH2;BIN1;DPYSL2;ADAM12;LEPR;PPARG;A2M;PPARA;PPARGC1A;NECTIN2;CDKN3
Cerebral Aneurysm,10/54,2.680475893796088E-7,3.291055960280535E-6,0,0,10.193834900731453,154.25414235219878,ACTA2;COL3A1;IL6;SHC3;STAT1;KDR;CCL2;PTGS2;ESR1;AGT
Primary Sj??gren's syndrome,16/151,2.708100342860563E-7,3.3189054566882376E-6,0,0,5.365104031770699,81.1302889729246,STAT5A;STAT5B;STAT1;FLT4;IL18;PTGS2;RIMS2;C4A;IL6;KRT19;CXCL12;LTA;CTLA4;BAK1;IKBKE;RUNX1T1
Amyotrophic Lateral Sclerosis,37/660,2.7783420838687326E-7,3.398787875275484E-6,0,0,2.7558146854247316,41.60244339723433,RET;PRKN;GRIA2;PTPRN;BRCA1;LAMC1;PTGS2;FGF2;ETS2;LMNB1;C3;RIMS2;CHAF1A;STMN1;KDR;CCL2;TIMP1;PPARGC1A;TEAD1;NEFH;GRIA4;TNS1;STAT5A;NGFR;PARP1;CDKN2A;HGF;PLA2G4A;CDC7;SYP;GFAP;CXCL10;MMP14;PPARG;SGK1;CRYAB;MET
Transitional Cell Neoplasm,5/8,2.8256168470065637E-7,3.450335044453833E-6,0,0,74.06060606060606,1116.7872039871104,ANXA1;CCND2;CCND1;PLA2G4A;FGFR3
Bright Disease,8/31,2.839144959559151E-7,3.4542930341303004E-6,0,0,15.546313799621927,234.35434874412462,IL6;NPHS1;WT1;IL18;CCL2;PPARG;ESR1;AGT
Myelomonocytic leukemia,8/31,2.839144959559151E-7,3.4542930341303004E-6,0,0,15.546313799621927,234.35434874412462,NGFR;MEF2C;IL6;MECOM;CHEK1;E2F1;CCL2;SCN4A
Ewings sarcoma-primitive neuroectodermal tumor (PNET),9/42,2.8655759749401795E-7,3.4801461569074582E-6,0,0,12.211426188490409,183.96911990578252,CDKN2A;WT1;ERBB2;KIT;ERG;ENO2;FGF2;FLI1;EZH2
Choriocarcinoma,23/300,2.9250935240306973E-7,3.54601590386104E-6,0,0,3.7931288175612092,57.06674759378024,STAT1;CAV1;PDGFA;CXCR4;FGF2;ESR1;AGT;ETS2;RIMS2;RPS6KA3;KRT19;FGF7;IL6;MUC1;CCND2;TERT;KDR;PAEP;CCL2;PPARG;TIMP1;EZR;TEAD1
Skin Carcinogenesis,15/134,3.1249678455693714E-7,3.7814926217736756E-6,0,0,5.697478991596639,85.34066708915286,PRKN;PARP1;CDKN2A;STAT1;PRKCA;PTGS2;KLF4;AURKA;CCND1;FANCD2;KIT;ERBB2;SDC1;PPARG;FGFR3
Insulin Sensitivity,10/55,3.2117166969713133E-7,3.879476499435133E-6,0,0,9.966794380587483,149.0164337545831,C3;NR4A1;LEPR;HMGA1;IRS2;PPARG;SLC2A4;CD36;ADRB2;PPARA
Sezary Syndrome,16/153,3.2456494275695943E-7,3.906412465153655E-6,0,0,5.286236877477753,78.98050321371582,STAT5A;STAT5B;CCL21;SATB1;CDKN2A;GATA3;IL2RG;SOCS3;CXCL10;CCND1;BIN1;ERBB2;TNFSF11;CTLA4;CCL19;VIM
Squamous cell carcinoma of tongue,16/153,3.2456494275695943E-7,3.906412465153655E-6,0,0,5.286236877477753,78.98050321371582,CDT1;NRP1;EPAS1;SATB1;CDKN2A;CAV1;HMGA2;BRCA1;PTGS2;ESR1;MMP14;CCND1;SIX2;VIM;EZR;EZH2
Basal-Like Breast Carcinoma,7/22,3.289368892384538E-7,3.946533537205395E-6,0,0,20.818873668188736,310.77165334979355,IL6;MELK;HGF;ERBB2;ESR1;SOX10;MET
"Pancreatitis, Chronic",23/302,3.290736719528024E-7,3.946533537205395E-6,0,0,3.765547231989672,56.20826397729778,NGFR;DUSP1;CDKN2A;IL18;BRCA2;PTGS2;FGF1;FGF2;DCN;CDC20;COL1A1;NR4A1;CXCL10;IL6;MUC1;CCND1;ALDH2;ERBB2;LTA;SDC1;CCL2;S100A4;TK1
Thrombophilia,12/84,3.370485825898225E-7,4.032235971291141E-6,0,0,7.499230177059276,111.7613179613558,C3;IL6;PROC;VWF;SERPINC1;PROS1;F12;F13A1;BRCA2;A2M;FGFR4;ESR1
Polymyositis,13/100,3.374205800871979E-7,4.032235971291141E-6,0,0,6.733822903363134,100.34699573650147,CCL21;HGF;CXCR4;CXCL10;IL6;CXCL12;STMN1;SDC1;CCL2;DMD;TIMP1;CCL19;UTRN
Hyperhomocysteinemia,14/117,3.3915209619394905E-7,4.045729090654639E-6,0,0,6.13448066136553,91.38423683817939,MEF2C;F12;AGT;VAV2;IL6;KRT19;PROC;TERT;NPHS1;ERBB2;KDR;CCL2;TIMP1;ATF3
"Carcinoma of urinary bladder, superficial",9/43,3.5533779046653604E-7,4.231291845342652E-6,0,0,11.8516594711279,175.99947765579836,IL6;TERT;CDKN2A;CCL2;CIB1;S100A4;FGF2;FGFR3;EZH2
Lymphoproliferative Disorders,19/215,3.710148662013012E-7,4.4101519316954665E-6,0,0,4.405252946248922,65.228684799507,ALK;CCL21;SATB1;CDKN2A;SH2D1A;LMO2;IL18;CXCR4;IL6;CCND1;KIT;BCL3;ERBB2;PECAM1;CTLA4;MCM4;BAK1;NKX2-5;FGFR4
"Melanoma, B16",15/136,3.7944791821694615E-7,4.502424414743835E-6,0,0,5.602729194695368,82.83382144090614,HGF;CXCR4;PTGS2;FGF2;ESR1;VTN;IL6;MUC1;TERT;ERBB2;KDR;IRF7;CTLA4;PRTN3;CALR
Adult Cholangiocarcinoma,10/56,3.8330441351905895E-7,4.54016303561552E-6,0,0,9.749625187406297,144.04521676863638,PRKN;MUC1;HGF;STMN1;MITF;PPARG;KPNA2;MET;TGFBR2;EZH2
Aplastic Anemia,16/155,3.878137985981688E-7,4.577082208931934E-6,0,0,5.209639281581728,76.90855288049174,SERPINC1;SH2D1A;FANCA;IL18;CXCR4;GATA3;RIMS2;IL6;TERT;MECOM;FANCD2;TAL1;RUVBL1;KIT;CTLA4;EZH2
"Glaucoma, Open-Angle",11/70,3.884658813417514E-7,4.577082208931934E-6,0,0,8.375224556744513,123.62719632045597,VAV3;CAV2;CAV1;IL18;SIX1;TAP1;ADRB1;ADRB2;PTGS2;ESR1;AGT
Stromal Neoplasm,11/70,3.884658813417514E-7,4.577082208931934E-6,0,0,8.375224556744513,123.62719632045597,VCAN;IL6;HGF;CAV1;KIT;LEPR;CCL2;TIMP1;IL2RG;PAX2;ATF3
"Hepatitis B, Chronic",20/238,4.1214560353180104E-7,4.847582965533408E-6,0,0,4.174203993524015,61.36868437472645,STAT1;IL18;GZMB;PTGS2;ESR1;SELE;AGT;VTN;SOCS3;CXCL10;IL6;ALDH2;CXCR2;LEPR;PAEP;CTLA4;CCL2;PPARG;TIMP1;PAK3
Low density lipoprotein cholesterol measurement,22/283,4.1878769758964083E-7,4.917094715055993E-6,0,0,3.8447143646458883,56.46309735358193,TCF7L2;PARP1;LRP1;SERPINC1;CDKN2A;PDE1A;BRCA2;ESR1;SYN1;TGFBR2;ACAN;MMP14;MECOM;FANCD2;BCL3;KDR;LEPR;PPARG;CD36;APOB;PPARA;NECTIN2
Carotid Artery Diseases,10/57,4.557203967166593E-7,5.341392991883217E-6,0,0,9.541697236488139,139.32200807656795,IL6;LRP1;HGF;CCL2;PPARG;PTGS2;APOB;TNFRSF4;SELE;AGT
Pituitary Diseases,20/240,4.710427651512816E-7,5.511364478669002E-6,0,0,4.1358288770053475,60.252065933460315,RET;CDKN2C;CDKN2A;HMGA1;HMGA2;CIB1;ESR1;ADRA1A;AGT;EPS8;HOXA10;RIMS2;IL6;CCND1;SIX3;LEPR;E2F1;PPARG;APOB;PITX1
Refractory cancer,17/177,4.740388513058444E-7,5.536773783252263E-6,0,0,4.814763434579439,70.1124722465838,ALK;PARP1;SIX1;CXCR4;KIF22;BRCA2;FGF2;ESR1;AURKA;IL6;STMN1;KIT;ERBB2;RARB;FGFR3;MET;EZH2
Nasal Polyps,19/219,4.929029938597131E-7,5.747111990905959E-6,0,0,4.316255868544601,62.68478305407094,CCL13;JUN;ANXA1;PLA2G2A;TAP1;GATA3;FOS;PTGS2;SELE;SOCS3;IL6;MUC1;TERT;LEPR;SDC1;CCL2;VIM;A2M;MET
Renal Insufficiency,21/263,4.949004822773659E-7,5.760401454029098E-6,0,0,3.952645017932325,57.38809387998755,ALK;CLIC5;HLF;VWF;IL18;HMGA2;GATA3;ADRB2;PTGS2;PKD2;PAX2;AGT;TGFBR2;C3;IL6;VCAN;NPHS1;WT1;CTSG;PPARG;TIMP1
Multiple tumors,12/87,4.981602416846399E-7,5.7883117355606266E-6,0,0,7.198152424942263,104.46206445195945,RET;CDC20;MMP14;MELK;CDKN2A;CCL2;BRCA1;BRCA2;UTRN;PTGS2;MET;GADD45G
Pain,30/485,5.14613504980487E-7,5.9691611389446465E-6,0,0,3.034555805640143,43.939911953107206,COL17A1;OPRD1;ADRB2;PTGS2;ADRA1A;AQP1;ACAN;ERBB2;CCL2;CTSG;PPARGC1A;NEFH;NGFR;ANXA1;GAD1;HGF;BGN;PLA2G4A;ESR1;COL1A1;CXCL10;IL6;VCAN;COL2A1;CXCL12;TAL1;SERPING1;SCN4A;PPARA;RAMP1
Benign melanocytic nevus,11/72,5.213349682562383E-7,6.036699391049821E-6,0,0,8.099796026289944,117.17872099285702,CCND1;PARP1;CDKN2A;KIT;ERBB2;PAX3;MITF;PPARG;FOS;FGF2;SOX10
Atrial Fibrillation,22/288,5.641706737235997E-7,6.521463416054553E-6,0,0,3.771467676282906,54.26353379159646,TCF7L2;VWF;CAV2;CAV1;IL18;GATA4;ADRB1;SELE;AGT;COL1A1;IL6;CHAF1A;CXCL12;TERT;GRK5;KIT;CCL2;KCNQ5;CALR;TIMP1;NKX2-5;SOX5
"Leukoencephalopathy, Progressive Multifocal",13/105,5.990596601667857E-7,6.901002877667465E-6,0,0,6.366218800322061,91.21457591500057,PRKN;EGR1;STAT1;GFAP;CXCL10;RAD51;CCND1;TERT;RARB;CCL2;PPARG;PPARGC1A;RUNX1T1
Ehlers-Danlos Syndrome,13/105,5.990596601667857E-7,6.901002877667465E-6,0,0,6.366218800322061,91.21457591500057,FBN2;BGN;ADRB2;PKD2;PTGS2;DCN;MYLK;TGFBR2;COL1A1;ACTA2;COL3A1;COL1A2;COL2A1
Parathyroid Gland Adenocarcinoma,8/34,6.162799310319568E-7,7.0751043022403794E-6,0,0,13.750396057032212,196.6246759113123,RET;RIMS2;CDKN2C;CCND1;TERT;BRCA2;APOB;EZH2
Rhabdoid Tumor of the Kidney,8/34,6.162799310319568E-7,7.0751043022403794E-6,0,0,13.750396057032212,196.6246759113123,YAP1;CDKN2A;ERBB2;KIT;CXCR4;CIB1;PTGS2;MET
Squamous cell carcinoma of mouth,10/59,6.372359114939116E-7,7.290760445644141E-6,0,0,9.151301900070372,130.55362507564632,CCND1;TERT;CDKN2A;CXCR4;CCL2;GZMB;TIMP1;KLF4;FGFR4;CEP55
SVEINSSON CHORIORETINAL ATROPHY,10/59,6.372359114939116E-7,7.290760445644141E-6,0,0,9.151301900070372,130.55362507564632,IL6;CXCL12;TERT;CDKN2A;ERBB2;BRCA1;ERG;APOB;TEAD1;FOXO1
Anxiety,29/464,6.474083095981375E-7,7.394547971532468E-6,0,0,3.0641025641025643,43.66434602291485,PRKN;GRIA2;MAGED1;CTNND2;FLT4;BRCA1;ADRB2;PTGS2;BRCA2;ADCY5;CCND1;ALDH2;STMN1;PAK3;PPARGC1A;NEFH;SOX5;EGR1;CISH;CDKN2A;GAD1;ESR1;AGT;SYN1;TGFBR2;RCAN1;IL6;TAL1;FKBP4
Familial multiple trichoepitheliomata,16/161,6.5019841574297E-7,7.4062167228902975E-6,0,0,4.992524716662648,71.12344852953554,ANXA1;CDKN2A;IL18;INHBA;BRCA2;PTGS2;ESR1;AKAP12;CCND1;TERT;ERBB2;PPARG;DMD;FKBP4;APOB;MET
Gastritis,17/181,6.506354774427152E-7,7.4062167228902975E-6,0,0,4.696361408707545,66.9011536982021,JUN;CDKN2A;HGF;CAV1;IL18;FOS;PTGS2;SELE;AGT;CXCL10;IL6;MUC1;TERT;CCL2;PRTN3;PPARG;MET
Disseminated Intravascular Coagulation,9/46,6.543664367723663E-7,7.4360828923235395E-6,0,0,10.889040416563352,155.0555618564829,VTN;MUC1;ZFP36;IL6;PROC;SERPINC1;TAL1;PROS1;F13A1
CNS disorder,14/124,6.964623702677611E-7,7.901083241078182E-6,0,0,5.742037544821768,81.40631368029058,ALK;MEF2C;PARP1;DST;GFAP;SOCS3;ZFP36;IL6;CXCL12;ERBB2;CCL2;PPARG;TIMP1;VIM
Venous Thrombosis,12/90,7.243511241536842E-7,8.203612394293664E-6,0,0,6.9202344999111745,97.83820327866292,C4A;PROC;VWF;SERPINC1;PROS1;F12;KDR;SAA1;F13A1;CALR;ESR1;AGT
BREAST CANCER 3,6/16,7.775177233953043E-7,8.790924293472835E-6,0,0,26.712984054669704,375.7758046876372,ERBB2;HMGA1;BRCA1;GATA3;BRCA2;ESR1
Carcinoma in situ of uterine cervix,9/47,7.935627744531068E-7,8.942227505414539E-6,0,0,10.601943505552873,148.922671710184,CCND1;TERT;CISH;CDKN2A;TAP1;GATA3;VIM;KLF4;FGFR3
Hyperparathyroidism,9/47,7.935627744531068E-7,8.942227505414539E-6,0,0,10.601943505552873,148.922671710184,RET;IL6;CDKN2C;CCND1;WT1;LEPR;TNFSF11;CDKN3;EZH2
Malignant Fibrous Histiocytoma,11/75,7.958107098673957E-7,8.952537231942092E-6,0,0,7.7189300115207375,108.40391577774953,COL1A1;EPAS1;CDKN2A;STAT1;WT1;CCL2;MKI67;EZR;PTGS2;PPARGC1A;FGFR3
Malaria,29/469,8.052076391642316E-7,9.043101178305986E-6,0,0,3.0284910402097904,42.49628796374735,FBN2;ADRB2;PTGS2;BRCA2;C3;SPTA1;CTLA4;CCL2;SOSTDC1;NEK2;CD36;ANXA1;CR1;CISH;IL18;TAP1;KLHL3;FOS;SELE;AGT;CXCL10;IL6;FANCD2;PECAM1;LTA;SDC1;PPARG;ERG;FKBP4
Cervical Intraepithelial Neoplasia,18/205,8.264403185400786E-7,9.266065407871731E-6,0,0,4.366040902202908,61.15137196693821,ALK;CDKN2A;TAP1;SIX1;GATA3;MKI67;PTGS2;FGF2;ESR1;AGT;IL6;TERT;CHEK1;ERBB2;EZR;MET;BUB1;CDKN3
"Cholestasis, Extrahepatic",10/61,8.790333113586051E-7,9.822941296313464E-6,0,0,8.79152580572459,122.5929308598534,ACTA2;COL1A1;JUN;COL3A1;IL6;CDKN2A;BRCA1;TIMP1;FOS;BRCA2
Bile duct carcinoma,10/61,8.790333113586051E-7,9.822941296313464E-6,0,0,8.79152580572459,122.5929308598534,MUC1;ANXA1;CDKN2A;ERBB2;CXCR2;SSTR2;PTGS2;APOB;ESR1;DEPP1
Bone Diseases,16/165,9.05109384540073E-7,1.0097532602277626E-5,0,0,4.857495971589931,67.59307668230788,LRP1;HGF;CXCR4;ESR1;RUNX2;TGFBR2;COL1A1;BMP2;IL6;CXCL12;ERBB2;TNFSF11;SDC1;PPARG;DMD;FGFR3
Early-Stage Breast Carcinoma,11/76,9.120988874763966E-7,1.0158633711926169E-5,0,0,7.599787309464729,105.69417442127241,MUC1;KRT19;CCND1;ERBB2;BRCA1;BRCA2;FKBP4;PTGS2;PDLIM4;ESR1;EZH2
Renal glomerular disease,14/127,9.333568007021086E-7,1.0378185883303578E-5,0,0,5.588731700305936,77.5966239400602,EPAS1;BGN;CIB1;DCN;AGT;VTN;VCAN;MUC1;WT1;CFL1;PECAM1;CTLA4;CCL2;PRTN3
Malignant neoplasm of brain,16/166,9.815328034794134E-7,1.0895825302756596E-5,0,0,4.824864024864024,66.74789458919695,ALK;RET;YAP1;CDKN2A;FGF2;FLI1;GFAP;TGFBR2;MMP14;CCND1;TERT;CHEK1;ERBB2;E2F1;PPARG;EZH2
Peritonitis,14/128,1.0270285897259772E-6,1.1349711135771383E-5,0,0,5.539422802947043,76.38221909449891,DUSP1;IL18;GATA4;GATA3;BRCA1;FOS;PTGS2;SELE;VTN;SOCS3;IL6;SDC1;CCL2;PPARG
Hemolytic-Uremic Syndrome,10/62,1.0274902278959204E-6,1.1349711135771383E-5,0,0,8.622015915119363,118.88373010491055,C3;ZFP36;IL6;CXCL12;VWF;WT1;SAA1;CXCR4;CCL2;FGF2
Hereditary Malignant Neoplasm,10/62,1.0274902278959204E-6,1.1349711135771383E-5,0,0,8.622015915119363,118.88373010491055,RET;BARD1;BLM;MUC1;RAD51;CDKN2A;ERBB2;BRCA1;BRCA2;MET
"Osteoarthritis, Knee",12/93,1.0373639862254853E-6,1.1439961463859374E-5,0,0,6.6629030878453515,91.80699356958335,ACAN;SOCS3;IL6;COL2A1;EPAS1;ADAM12;IL18;TNFSF11;PPARA;PTGS2;PITX1;ESR1
Superficial ulcer,11/77,1.043089823332332E-6,1.1484247956557282E-5,0,0,7.484254992319508,103.08306341056304,VCAN;MMP14;IL6;BGN;CTLA4;TNFSF11;GZMB;PRTN3;TIMP1;PTGS2;DCN
Transitional cell carcinoma of bladder,16/167,1.0637308265821466E-6,1.1692334257488864E-5,0,0,4.792664289353031,65.91700190135504,RET;SATB1;CDKN2A;CAV1;ENO2;PTGS2;SELE;FGF7;CCND1;ERBB2;KDR;SDC1;VIM;FGFR3;CEP55;EZH2
Chronic liver disease,14/129,1.129028189963594E-6,1.2389793012737741E-5,0,0,5.490971451629174,75.19420484727486,NGFR;HGF;PLA2G2A;ANTXR2;PTGS2;ESR1;IL6;TERT;RACGAP1;ALDH2;CCL2;TIMP1;FGFR4;CDKN3
Female Breast Carcinoma,9/49,1.1502458175418234E-6,1.2602040637211885E-5,0,0,10.070814220183486,137.7237711788772,ALDH2;CCND1;CDKN2A;ERBB2;PECAM1;CXCR4;BRCA1;BRCA2;ESR1
Congenital Heart Defects,21/277,1.1528696945495772E-6,1.2610216398363128E-5,0,0,3.733776164504717,51.05287860349121,RET;MEF2C;FANCA;GATA4;PROX1;PKD2;KLF4;SYNE1;TGFBR2;ACTA2;RCAN1;ACTC1;ALDH2;FANCD2;TNFSF11;RARB;CAPN3;TEK;ZFPM2;NKX2-5;TDGF1
